,Education,Marital_Status,Income,Recency,Response,Age,Customer_Since,Total_Spent,RatioWines,RatioFruits,RatioMeatProducts,RatioFishProducts,RatioSweetProducts,RatioGoldProds,Total_Accepted_Campaign,Total_Purchase,Total_Web_Engagement
1800,0,1,78416.0,99,0,49,2,1179,0.3842239185750636,0.032230703986429174,0.2366412213740458,0.1594571670907549,0.032230703986429174,0.15521628498727735,0,30,10
1801,0,1,75702.0,87,0,51,623,1921,0.5585632483081728,0.0,0.3274336283185841,0.07548152004164498,0.019260801665799063,0.019260801665799063,1,36,16
1802,1,1,59385.0,85,0,74,427,185,0.7297297297297297,0.0,0.05405405405405406,0.0,0.021621621621621623,0.1945945945945946,0,17,8
1803,0,0,37070.0,30,1,59,466,433,0.5334872979214781,0.016166281755196306,0.3163972286374134,0.009237875288683603,0.03464203233256351,0.09006928406466513,0,32,12
1804,0,1,44689.0,82,0,74,170,34,0.5294117647058824,0.0,0.14705882352941177,0.0,0.0,0.3235294117647059,1,15,8
1805,0,1,53977.0,21,0,67,386,907,0.6835722160970231,0.017640573318632856,0.1819184123484013,0.0,0.026460859977949284,0.09040793825799338,0,33,10
1807,0,0,18701.0,95,0,61,390,44,0.2727272727272727,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.13636363636363635,0.22727272727272727,0,17,7
1808,0,1,90369.0,2,1,69,62,1588,0.18387909319899245,0.03211586901763224,0.6177581863979849,0.14105793450881612,0.014483627204030227,0.010705289672544081,0,18,5
1809,1,0,63159.0,74,0,51,601,1797,0.5370061213132999,0.018920422927100722,0.32609905397885364,0.04952698942682248,0.047857540345019475,0.020589872008903727,1,20,6
1810,0,1,37758.0,49,0,59,633,40,0.675,0.05,0.25,0.0,0.0,0.025,0,16,9
1811,1,0,46757.0,71,0,62,590,1143,0.6797900262467191,0.026246719160104987,0.1426071741032371,0.0,0.04461942257217848,0.10673665791776028,0,31,13
1812,1,1,79734.0,72,0,56,1,914,0.6258205689277899,0.0087527352297593,0.2538293216630197,0.02516411378555799,0.06783369803063458,0.018599562363238512,1,15,5
1813,0,1,63207.0,68,0,33,525,1502,0.29161118508655126,0.11251664447403462,0.37616511318242346,0.06058588548601864,0.11251664447403462,0.04660452729693742,1,19,9
1814,0,0,72071.0,4,0,71,500,1338,0.3968609865470852,0.0515695067264574,0.2242152466367713,0.11210762331838565,0.1031390134529148,0.11210762331838565,0,23,7
1815,1,1,21840.0,80,0,42,343,27,0.6296296296296297,0.0,0.3333333333333333,0.0,0.0,0.037037037037037035,0,15,10
1816,1,1,58582.0,15,0,43,274,763,0.526867627785059,0.045871559633027525,0.13892529488859764,0.13237221494102228,0.10091743119266056,0.05504587155963303,1,28,14
1817,0,0,72282.0,70,1,74,345,1331,0.3779113448534936,0.0202854996243426,0.3148009015777611,0.067618332081142,0.10443275732531931,0.1149511645379414,0,29,12
1818,0,1,50387.0,91,0,69,302,525,0.7028571428571428,0.017142857142857144,0.1657142857142857,0.022857142857142857,0.02666666666666667,0.06476190476190476,0,26,11
1819,1,1,32583.0,10,0,64,14,9,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0,13,8
1820,0,1,62568.0,99,0,63,83,953,0.37985309548793283,0.017838405036726127,0.4176285414480588,0.08394543546694648,0.03672612801678909,0.06400839454354669,1,21,9
1821,1,0,44635.0,25,0,54,261,68,0.8235294117647058,0.0,0.1323529411764706,0.0,0.0,0.04411764705882353,0,16,9
1822,1,0,33316.0,34,0,54,268,131,0.6030534351145038,0.007633587786259542,0.2366412213740458,0.030534351145038167,0.030534351145038167,0.0916030534351145,0,18,8
1823,0,1,63967.0,57,0,57,324,882,0.4387755102040816,0.09523809523809523,0.1598639455782313,0.08276643990929705,0.03968253968253968,0.1836734693877551,0,26,6
1824,1,1,52513.0,84,0,47,663,1149,0.31940818102698,0.014795474325500435,0.20974760661444736,0.09051348999129678,0.16362053959965187,0.20191470844212359,0,32,16
1825,0,1,25293.0,51,0,56,287,37,0.40540540540540543,0.0,0.2972972972972973,0.0,0.05405405405405406,0.24324324324324326,0,14,9
1826,1,0,54111.0,97,0,60,308,388,0.6881443298969072,0.015463917525773196,0.13917525773195877,0.020618556701030927,0.007731958762886598,0.12886597938144329,0,21,10
1827,0,1,78394.0,13,1,39,499,1428,0.20868347338935575,0.018907563025210083,0.4880952380952381,0.15126050420168066,0.01680672268907563,0.11624649859943978,0,18,6
1828,1,1,80739.0,92,0,67,402,1633,0.4127372933251684,0.056338028169014086,0.4507042253521127,0.023882424984690752,0.0,0.056338028169014086,0,25,4
1829,1,1,22669.0,30,1,50,403,173,0.09248554913294797,0.08092485549132948,0.20809248554913296,0.2138728323699422,0.12716763005780346,0.2774566473988439,0,20,13
1830,0,0,29236.0,30,0,38,264,99,0.37373737373737376,0.04040404040404041,0.24242424242424243,0.16161616161616163,0.09090909090909091,0.09090909090909091,0,19,13
1831,0,1,44911.0,11,0,66,471,215,0.7395348837209302,0.0,0.10232558139534884,0.009302325581395349,0.004651162790697674,0.14418604651162792,0,20,11
1832,1,1,54693.0,72,0,63,497,929,0.7384284176533907,0.01829924650161464,0.15285252960172227,0.024757804090419805,0.02798708288482239,0.03767491926803014,0,38,12
1833,0,1,48186.0,39,0,51,101,219,0.4429223744292237,0.0136986301369863,0.3013698630136986,0.0547945205479452,0.0319634703196347,0.1552511415525114,0,20,11
1834,0,1,54809.0,0,1,48,291,174,0.3620689655172414,0.034482758620689655,0.3275862068965517,0.07471264367816093,0.07471264367816093,0.12643678160919541,0,18,6
1835,0,1,41580.0,15,0,47,566,92,0.6086956521739131,0.05434782608695652,0.2608695652173913,0.043478260869565216,0.0,0.03260869565217391,0,16,7
1836,1,1,80336.0,12,0,55,293,1052,0.19866920152091255,0.01806083650190114,0.43346007604562736,0.1520912547528517,0.13498098859315588,0.06273764258555133,0,26,3
1837,0,1,47743.0,56,0,68,464,275,0.72,0.007272727272727273,0.15636363636363637,0.0,0.04363636363636364,0.07272727272727272,1,21,10
1838,1,1,62972.0,39,0,70,695,587,0.5332197614991482,0.02555366269165247,0.08006814310051108,0.034071550255536626,0.0,0.3270868824531516,0,23,13
1839,1,0,57333.0,55,1,71,645,1662,0.5661853188929001,0.00842358604091456,0.2388688327316486,0.0457280385078219,0.03489771359807461,0.10589651022864019,0,40,14
1840,1,1,32313.0,60,0,43,503,159,0.5408805031446541,0.025157232704402517,0.3522012578616352,0.012578616352201259,0.025157232704402517,0.0440251572327044,0,21,13
1841,1,0,84953.0,73,1,72,391,1024,0.1630859375,0.046875,0.587890625,0.0615234375,0.0703125,0.0703125,3,20,5
1842,1,0,27071.0,90,0,57,67,35,0.22857142857142856,0.08571428571428572,0.5428571428571428,0.0,0.05714285714285714,0.08571428571428572,0,14,8
1843,1,1,68148.0,86,0,68,302,1042,0.373320537428023,0.06333973128598848,0.3915547024952015,0.03550863723608445,0.05470249520153551,0.08157389635316699,0,17,6
1844,1,1,65735.0,37,0,60,204,395,0.6050632911392405,0.017721518987341773,0.3012658227848101,0.010126582278481013,0.0379746835443038,0.027848101265822784,0,28,13
1845,1,1,86836.0,7,1,50,655,557,0.3213644524236984,0.03770197486535009,0.49012567324955114,0.0,0.03770197486535009,0.11310592459605028,3,28,11
1846,1,1,4023.0,29,0,62,6,9,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,36,19
1847,0,1,30093.0,19,0,35,356,69,0.028985507246376812,0.08695652173913043,0.4057971014492754,0.18840579710144928,0.057971014492753624,0.2318840579710145,0,13,9
1848,1,1,57705.0,14,0,59,169,486,0.7880658436213992,0.0,0.10905349794238683,0.012345679012345678,0.00823045267489712,0.0823045267489712,0,25,14
1849,0,0,25008.0,72,0,37,147,34,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.029411764705882353,0.2647058823529412,0,15,9
1850,1,0,83257.0,56,1,30,649,1365,0.39267399267399267,0.01978021978021978,0.43223443223443225,0.02783882783882784,0.07838827838827839,0.04908424908424908,2,34,11
1851,0,1,22280.0,85,0,50,406,13,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.15384615384615385,0,13,9
1852,1,1,72159.0,62,0,47,608,1401,0.22983583154889364,0.03783012134189864,0.6416845110635261,0.02426837972876517,0.028551034975017844,0.03783012134189864,0,23,6
1853,0,1,64260.0,1,1,64,534,1574,0.34243964421855144,0.10736975857687421,0.5184243964421855,0.012706480304955527,0.0,0.01905972045743329,0,17,7
1854,1,0,82733.0,28,1,41,292,1323,0.5381708238851096,0.03779289493575208,0.31746031746031744,0.0491307634164777,0.02872260015117158,0.02872260015117158,0,24,12
1855,1,0,74290.0,70,0,54,321,1217,0.9211175020542317,0.0,0.05916187345932621,0.0,0.009860312243221035,0.009860312243221035,2,39,16
1856,1,0,58217.0,84,0,74,589,103,0.6601941747572816,0.009708737864077669,0.1262135922330097,0.02912621359223301,0.04854368932038835,0.1262135922330097,0,16,8
1857,1,1,21024.0,89,0,49,360,84,0.42857142857142855,0.047619047619047616,0.21428571428571427,0.07142857142857142,0.023809523809523808,0.21428571428571427,0,14,9
1858,1,1,70116.0,73,0,53,519,1536,0.4602864583333333,0.028645833333333332,0.392578125,0.061848958333333336,0.037760416666666664,0.018880208333333332,0,24,3
1859,0,1,54006.0,42,0,40,649,581,0.29948364888123924,0.13253012048192772,0.3493975903614458,0.010327022375215147,0.04130808950086059,0.16695352839931152,0,26,15
1860,1,1,69063.0,16,0,59,599,928,0.7176724137931034,0.03771551724137931,0.1336206896551724,0.07435344827586207,0.008620689655172414,0.028017241379310345,0,18,8
1861,1,0,11448.0,16,0,50,196,14,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0,10,7
1862,0,0,61825.0,56,0,46,326,424,0.38207547169811323,0.1179245283018868,0.2358490566037736,0.12971698113207547,0.07075471698113207,0.06367924528301887,0,20,8
1863,0,1,70886.0,65,0,54,258,960,0.4239583333333333,0.07291666666666667,0.24895833333333334,0.10729166666666666,0.09166666666666666,0.05520833333333333,0,17,7
1864,0,1,69109.0,10,1,43,597,1555,0.5292604501607717,0.01607717041800643,0.29517684887459805,0.0797427652733119,0.01864951768488746,0.06109324758842444,1,24,10
1865,0,0,60208.0,13,1,52,630,656,0.7439024390243902,0.0350609756097561,0.10823170731707317,0.022865853658536585,0.0,0.0899390243902439,1,38,15
1866,1,1,32889.0,78,0,57,296,55,0.509090909090909,0.0,0.23636363636363636,0.07272727272727272,0.03636363636363636,0.14545454545454545,0,16,7
1867,0,0,34738.0,51,0,41,49,20,0.15,0.1,0.5,0.15,0.0,0.1,0,12,7
1868,1,1,30538.0,27,0,54,636,367,0.773841961852861,0.0,0.14168937329700274,0.021798365122615803,0.008174386920980926,0.05449591280653951,0,28,19
1869,1,1,82326.0,30,1,48,111,2257,0.4155959237926451,0.06291537439078422,0.33407177669472754,0.07044749667700487,0.0358883473637572,0.08108108108108109,3,24,7
1870,1,0,26642.0,71,0,58,120,42,0.30952380952380953,0.047619047619047616,0.35714285714285715,0.047619047619047616,0.047619047619047616,0.19047619047619047,0,14,8
1871,0,0,69932.0,97,0,61,382,1049,0.39275500476644426,0.16396568160152525,0.14585319351763584,0.14299332697807435,0.10009532888465204,0.05433746425166826,0,31,11
1872,0,0,44503.0,83,0,53,74,48,0.6458333333333334,0.020833333333333332,0.16666666666666666,0.0,0.0,0.16666666666666666,0,15,8
1873,1,0,60200.0,3,0,77,543,685,0.7328467153284671,0.027737226277372264,0.1927007299270073,0.0,0.008759124087591242,0.03795620437956204,0,32,12
1874,0,0,49638.0,71,0,73,71,39,0.46153846153846156,0.2564102564102564,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.0,0,8,3
1875,1,0,23830.0,3,0,38,142,43,0.023255813953488372,0.18604651162790697,0.13953488372093023,0.09302325581395349,0.18604651162790697,0.37209302325581395,0,12,8
1876,1,0,33051.0,15,1,66,682,835,0.11976047904191617,0.08502994011976048,0.29101796407185626,0.12934131736526946,0.1125748502994012,0.2622754491017964,0,30,18
1877,0,1,72905.0,52,0,67,159,1515,0.26864686468646864,0.07524752475247524,0.29372937293729373,0.11947194719471947,0.10891089108910891,0.13399339933993398,1,21,4
1878,1,1,69702.0,8,0,74,495,1039,0.6390760346487007,0.008662175168431183,0.23099133782483156,0.04812319538017324,0.01828681424446583,0.0548604427333975,0,31,11
1879,0,0,70300.0,89,0,50,349,1596,0.6547619047619048,0.03822055137844611,0.21177944862155387,0.03759398496240601,0.02882205513784461,0.02882205513784461,0,35,13
1880,1,1,70643.0,66,1,41,622,1828,0.6663019693654267,0.058533916849015315,0.16630196936542668,0.012582056892778994,0.07822757111597374,0.018052516411378557,0,24,11
1881,1,1,30396.0,22,1,56,60,34,0.4411764705882353,0.0,0.17647058823529413,0.0,0.029411764705882353,0.35294117647058826,1,14,8
1882,1,0,50616.0,56,0,57,72,149,0.8590604026845637,0.0,0.10738255033557047,0.0,0.006711409395973154,0.026845637583892617,0,18,11
1883,1,0,62772.0,74,0,56,406,946,0.6141649048625792,0.05179704016913319,0.16596194503171247,0.045454545454545456,0.008456659619450317,0.11416490486257928,1,26,7
1884,1,0,30298.0,48,0,40,41,28,0.21428571428571427,0.10714285714285714,0.42857142857142855,0.21428571428571427,0.03571428571428571,0.0,0,9,4
1885,0,0,52413.0,67,0,41,603,450,0.4111111111111111,0.017777777777777778,0.29555555555555557,0.12444444444444444,0.12444444444444444,0.02666666666666667,0,25,14
1886,1,1,44155.0,24,0,68,161,46,0.4782608695652174,0.021739130434782608,0.1956521739130435,0.0,0.0,0.30434782608695654,0,11,5
1887,1,0,86979.0,67,1,54,234,1702,0.34312573443008226,0.05875440658049354,0.490599294947121,0.038190364277320796,0.04876615746180964,0.020564042303172738,1,18,7
1888,0,1,76532.0,38,0,50,293,820,0.4329268292682927,0.036585365853658534,0.21585365853658536,0.10975609756097561,0.16829268292682928,0.036585365853658534,0,32,14
1889,0,1,42081.0,86,0,43,488,382,0.4581151832460733,0.02617801047120419,0.2879581151832461,0.14136125654450263,0.015706806282722512,0.07068062827225131,1,22,12
1890,1,1,67546.0,90,0,37,667,2126,0.4063969896519285,0.06302916274694262,0.36124176857949203,0.07055503292568203,0.017873941674506115,0.08090310442144873,0,23,7
1891,1,1,88420.0,87,0,36,58,2069,0.4625422909618173,0.07394876752054133,0.2957950700821653,0.047849202513291444,0.045915901401643304,0.07394876752054133,3,21,5
1892,0,1,31158.0,62,0,40,518,72,0.3472222222222222,0.08333333333333333,0.2222222222222222,0.2777777777777778,0.0,0.06944444444444445,0,16,10
1893,0,0,61671.0,23,0,57,26,732,0.8756830601092896,0.009562841530054645,0.07650273224043716,0.0,0.0,0.03825136612021858,2,37,18
1894,0,0,69719.0,99,0,51,34,801,0.3408239700374532,0.10736579275905118,0.2596754057428215,0.2209737827715356,0.017478152309612985,0.05368289637952559,0,12,3
1895,0,0,49160.0,29,0,76,252,236,0.5169491525423728,0.08898305084745763,0.18220338983050846,0.1059322033898305,0.0423728813559322,0.0635593220338983,0,19,9
1896,0,1,24882.0,52,0,47,658,80,0.0125,0.05,0.125,0.3625,0.0,0.45,1,12,7
1897,1,0,90933.0,90,0,71,90,1685,0.6053412462908012,0.018397626112759646,0.2551928783382789,0.03679525222551929,0.037388724035608306,0.04688427299703264,1,16,5
1899,1,1,59292.0,71,0,75,381,507,0.7455621301775148,0.027613412228796843,0.1341222879684418,0.03747534516765286,0.027613412228796843,0.027613412228796843,0,22,6
1900,1,1,45759.0,13,0,61,491,68,0.6176470588235294,0.014705882352941176,0.2647058823529412,0.04411764705882353,0.0,0.058823529411764705,0,16,9
1901,0,0,22148.0,16,0,42,77,49,0.30612244897959184,0.10204081632653061,0.2857142857142857,0.0,0.08163265306122448,0.22448979591836735,0,12,8
1902,1,1,73395.0,94,0,38,103,397,0.6851385390428212,0.017632241813602016,0.20151133501259447,0.05037783375314862,0.017632241813602016,0.027707808564231738,0,17,6
1903,0,0,29819.0,77,0,54,248,39,0.23076923076923078,0.02564102564102564,0.6153846153846154,0.05128205128205128,0.02564102564102564,0.05128205128205128,0,16,9
1904,0,1,45688.0,20,0,57,155,306,0.9117647058823529,0.0,0.058823529411764705,0.0,0.0,0.029411764705882353,1,19,7
1905,0,1,62820.0,51,0,71,414,976,0.4077868852459016,0.0625,0.27151639344262296,0.1413934426229508,0.0625,0.05430327868852459,0,15,4
1906,1,1,60491.0,81,0,54,296,1028,0.6196498054474708,0.04571984435797665,0.23054474708171208,0.011673151750972763,0.01848249027237354,0.07392996108949416,0,34,11
1907,0,1,33235.0,71,0,39,144,70,0.6428571428571429,0.0,0.22857142857142856,0.02857142857142857,0.014285714285714285,0.08571428571428572,0,15,10
1908,0,1,35701.0,36,0,66,467,46,0.45652173913043476,0.021739130434782608,0.1956521739130435,0.15217391304347827,0.06521739130434782,0.10869565217391304,0,11,7
1909,1,1,31535.0,95,0,45,276,51,0.29411764705882354,0.0784313725490196,0.2549019607843137,0.0,0.0,0.37254901960784315,1,13,8
1910,1,1,92556.0,32,0,65,70,1263,0.3903404592240697,0.14489311163895488,0.278701504354711,0.1456848772763262,0.018210609659540775,0.022169437846397466,0,21,3
1911,0,0,67384.0,32,0,55,596,1490,0.6422818791946309,0.026845637583892617,0.1174496644295302,0.10604026845637583,0.03557046979865772,0.07181208053691275,1,28,12
1912,1,1,80573.0,85,0,54,623,1564,0.5300511508951407,0.08823529411764706,0.2749360613810742,0.03836317135549872,0.058823529411764705,0.00959079283887468,0,26,6
1913,0,1,77870.0,93,1,58,676,1815,0.5603305785123966,0.027548209366391185,0.27548209366391185,0.03581267217630854,0.027548209366391185,0.07327823691460054,2,27,13
1914,1,0,52278.0,24,0,62,520,1198,0.7954924874791319,0.0,0.05926544240400668,0.0,0.0,0.14524207011686144,0,40,18
1915,0,0,57107.0,44,1,57,674,416,0.38221153846153844,0.0,0.28846153846153844,0.0,0.0,0.3293269230769231,2,32,12
1916,0,1,18929.0,15,0,35,498,85,0.3764705882352941,0.0,0.09411764705882353,0.27058823529411763,0.047058823529411764,0.21176470588235294,0,12,7
1917,1,0,36038.0,82,0,44,394,47,0.48936170212765956,0.0,0.3191489361702128,0.0,0.0425531914893617,0.14893617021276595,0,15,9
1918,0,0,20180.0,27,0,49,494,137,0.13138686131386862,0.30656934306569344,0.17518248175182483,0.10948905109489052,0.145985401459854,0.13138686131386862,0,15,9
1919,1,1,34230.0,72,0,60,550,21,0.7142857142857143,0.0,0.19047619047619047,0.0,0.0,0.09523809523809523,0,13,8
1920,1,0,31878.0,7,0,48,7,70,0.32857142857142857,0.05714285714285714,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.32857142857142857,0,10,4
1921,1,1,70932.0,57,0,53,161,909,0.22002200220022003,0.21232123212321233,0.11001100110011001,0.050605060506050605,0.20352035203520352,0.20352035203520352,0,26,9
1922,0,0,91249.0,84,1,69,617,1676,0.7899761336515513,0.016109785202863963,0.07100238663484487,0.042362768496420046,0.06443914081145585,0.016109785202863963,4,26,11
1923,1,0,77598.0,53,0,82,271,1735,0.6876080691642651,0.019020172910662825,0.16195965417867436,0.07435158501440922,0.03804034582132565,0.019020172910662825,1,29,10
1924,0,0,80982.0,48,0,66,537,1191,0.42401343408900083,0.11502938706968933,0.33669185558354325,0.0873215785054576,0.018471872376154493,0.018471872376154493,0,37,16
1925,1,1,22701.0,2,0,48,297,24,0.08333333333333333,0.16666666666666666,0.375,0.0,0.16666666666666666,0.20833333333333334,0,11,6
1926,1,1,55212.0,65,0,56,583,1182,0.9331641285956007,0.0,0.03807106598984772,0.0,0.0,0.028764805414551606,2,29,12
1927,0,1,70617.0,45,0,55,371,1280,0.27578125,0.04765625,0.58828125,0.03125,0.0359375,0.02109375,0,16,5
1928,0,0,64849.0,42,1,68,593,1336,0.4880239520958084,0.03592814371257485,0.2619760479041916,0.07035928143712575,0.06287425149700598,0.08083832335329341,0,24,14
1929,1,1,62694.0,29,0,60,377,749,0.5060080106809078,0.00801068090787717,0.2096128170894526,0.03337783711615487,0.12149532710280374,0.12149532710280374,0,33,16
1930,1,1,61917.0,83,0,51,221,91,0.5054945054945055,0.04395604395604396,0.3956043956043956,0.02197802197802198,0.02197802197802198,0.01098901098901099,0,14,7
1931,1,1,67472.0,93,0,78,274,414,0.391304347826087,0.0748792270531401,0.30676328502415456,0.01932367149758454,0.04106280193236715,0.16666666666666666,0,19,7
